Time (UTC),DA_Load_MW,Actual_Load_MW,Solar_MW,Wind_MW,DA_Price_EUR_MWh,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (m/s),surface_pressure (hPa),precipitation (mm),shortwave_radiation (W/m²)
6/29/2021 11:00,8094,8396,465,203,90.005,24.3,42,1.2,866.3,0,794
6/29/2021 12:00,8077,8317,432,57,87.06,24.4,34,2.13,866.3,0,823
6/29/2021 13:00,7940,8309,370,5,88.89,25,30,2.04,865.5,0,781
6/29/2021 14:00,7884,8291,299,7,91.9075,24.6,30,3.5,864.6,0,684
6/29/2021 15:00,7926,8328,227,49,95.2075,23.5,33,3.51,864.1,0,536
6/29/2021 16:00,7932,8272,140,115,100.0025,22.5,38,2.24,863.8,0,381
6/29/2021 17:00,7793,7985,64,243,117,21.1,45,2.05,863.9,0,245
6/29/2021 18:00,7453,7587,24,632,115.4925,19.2,57,1,863.9,0,147
6/29/2021 19:00,7073,7231,0,953,99.385,16.1,64,2.33,863.9,0.1,35
6/29/2021 20:00,6723,6956,0,1316,97.23,13.3,83,1.48,864.7,0.1,0
6/29/2021 21:00,6156,6352,0,2298,87.845,12.6,90,0.5,864.7,0.1,0
6/29/2021 22:00,5925,5900,0,2147,82.3025,12.1,98,0.22,864.6,0.1,0
6/29/2021 23:00,5661,5545,0,1500,73.5525,11.8,99,0.45,864.2,0.1,0
6/30/2021 0:00,5546,5414,0,1651,72.4375,11.6,86,0.91,863.6,0,0
6/30/2021 1:00,5418,5293,0,1380,70.1225,11.8,79,0.81,863.3,0,0
6/30/2021 2:00,5526,5376,0,1145,70.9475,11.6,80,0.5,862.9,0,0
6/30/2021 3:00,6007,5892,15,1047,75.6425,10.6,84,1.08,862.7,0,0
6/30/2021 4:00,6974,6908,35,762,95.46,10.6,86,0.85,863.4,0,11
6/30/2021 5:00,7727,7769,84,841,104.88,10.5,91,1.2,864.1,0,62
6/30/2021 6:00,8102,8183,149,1262,103.505,10.6,90,1.41,864.2,0.3,133
6/30/2021 7:00,8167,8356,206,1618,100.3075,10.7,88,1.99,864,0.3,196
6/30/2021 8:00,8260,8534,255,1569,99.9175,11.1,83,2.02,864,0.2,240
6/30/2021 9:00,8349,8696,291,1314,98.935,12.7,72,2.1,864.3,0,418
6/30/2021 10:00,8176,8406,315,1195,96.8525,12.1,71,2.63,864.2,0,285
6/30/2021 11:00,8091,8368,331,1018,94.035,12.4,71,2.7,864.4,0,363
6/30/2021 12:00,8061,8361,315,709,91.8125,9.5,97,3.31,863.3,0.3,474
6/30/2021 13:00,8037,8375,268,481,90.4825,9.6,97,1.71,863.4,1.1,226
6/30/2021 14:00,7961,8290,209,455,92.3425,10.1,95,1.17,863.9,0.8,213
6/30/2021 15:00,7988,8214,147,805,97.1075,9.4,100,1.64,864.4,2.2,124
6/30/2021 16:00,7984,8090,92,1932,99.175,8.5,100,1.73,864.5,2,58
6/30/2021 17:00,7781,7742,45,2366,100.9925,7.7,100,2.06,864.8,0.7,94
6/30/2021 18:00,7510,7266,21,2294,100.285,7,100,1.78,865,0.5,44
6/30/2021 19:00,7174,6867,0,2180,99.1,7.2,98,0.41,864.5,0.1,14
6/30/2021 20:00,6850,6625,0,1569,99.3175,5.6,99,0.85,864,0,0
6/30/2021 21:00,6266,6114,0,1696,86.9625,4.7,95,0.86,863.4,0,0
6/30/2021 22:00,5942,5791,0,1566,79.9975,5.1,91,0.58,863.6,0,0
6/30/2021 23:00,5648,5473,0,1303,74.7875,4.2,90,0.64,863,0,0
7/1/2021 0:00,5588,5360,0,1161,71.9475,4.7,97,0.57,863.7,0,0
7/1/2021 1:00,5466,5274,0,1168,69.6775,4.4,96,0.71,863.1,0,0
7/1/2021 2:00,5576,5365,0,1091,69.6125,4.9,94,0.36,863.1,0,0
7/1/2021 3:00,6046,5888,14,871,73.94,4.5,93,0.45,863.2,0,0
7/1/2021 4:00,7115,6926,30,1026,87.3775,5.5,89,0.45,863.8,0,11
7/1/2021 5:00,7888,7670,73,1074,98.165,6.6,91,0.76,864.7,0,87
7/1/2021 6:00,8275,8100,145,1692,98.4375,7.6,89,0.73,865.3,0.1,119
7/1/2021 7:00,8344,8277,218,2081,97.6125,8.4,84,1.12,865.7,0.1,148
7/1/2021 8:00,8481,8446,279,2184,98.115,8.9,81,1.3,865.8,0.1,179
7/1/2021 9:00,8550,8616,322,2131,95.9425,10.4,70,1.82,866.2,0.1,373
7/1/2021 10:00,8379,8491,333,2184,93.3425,11.3,65,2.2,866.4,0.1,393
7/1/2021 11:00,8348,8330,339,1950,90.6575,11.6,69,2.83,866.4,0.3,469
7/1/2021 12:00,8247,8091,332,1688,89.04,11.9,68,1.14,866.5,0.3,422
7/1/2021 13:00,8273,7968,301,1531,86.14,13.3,63,1.58,866.8,0.1,658
7/1/2021 14:00,8167,7824,253,1476,84.3425,10.7,81,1.61,866.5,3.6,322
7/1/2021 15:00,8189,7707,190,1443,89.5,11.6,86,0.6,866.4,0.4,412
7/1/2021 16:00,8131,7650,121,1314,93.2975,12.3,72,1,866.4,0.2,400
7/1/2021 17:00,7890,7516,60,1591,97.72,11,84,1.63,866.5,2.5,205
7/1/2021 18:00,7594,7188,22,1683,98.7,9.7,99,1.14,866.5,1.1,46
7/1/2021 19:00,7252,6907,0,1232,97,9.1,100,0.64,866.7,0.8,5
7/1/2021 20:00,6927,6637,0,924,94.7375,9.1,100,0.51,867.2,0.5,0
7/1/2021 21:00,6442,6073,0,869,85.74,8.9,100,0.67,866.9,0.3,0
7/1/2021 22:00,6001,5765,0,1118,90.575,8.8,99,0.76,866.6,0.3,0
7/1/2021 23:00,5719,5463,0,1118,84.38,8.6,99,0.82,866.3,0.1,0
7/2/2021 0:00,5591,5358,0,1127,81.6975,9.5,81,0.54,867,0,0
7/2/2021 1:00,5459,5271,0,1007,80.76,8.8,99,0.5,866.4,0.2,0
7/2/2021 2:00,5548,5370,0,982,83.595,8.5,99,0.92,865.9,0,0
7/2/2021 3:00,6044,5860,10,864,87.425,8.2,99,0.99,865.6,0,0
7/2/2021 4:00,7057,6952,40,804,100.6025,8.3,90,0.78,865.9,0,5
7/2/2021 5:00,7799,7724,98,911,118.12,8.9,97,0.63,866.3,0,52
7/2/2021 6:00,8143,8158,156,892,120.63,9.9,89,0.81,867.1,0,176
7/2/2021 7:00,8223,8272,210,1101,110.88,10.9,81,1.12,867.6,0.2,269
7/2/2021 8:00,8312,8409,284,1153,104.11,11.3,79,1.17,867.8,0.1,256
7/2/2021 9:00,8361,8476,319,1427,100.1975,11.8,75,1.56,868.1,0.2,298
7/2/2021 10:00,8128,8243,363,1716,96.8275,12.5,73,1.7,868.5,0.3,359
7/2/2021 11:00,7973,7968,388,1854,93.6175,13.5,70,1.84,868.7,0.3,423
7/2/2021 12:00,7832,7765,406,1941,90,13.5,68,2.88,868.2,0.4,541
7/2/2021 13:00,7784,7658,384,1936,87.7175,14.4,64,3.01,868.5,0.2,603
7/2/2021 14:00,7757,7568,314,1749,89.145,14.4,63,2.83,868.6,0.1,611
7/2/2021 15:00,7814,7541,264,1623,97.5075,14.2,61,2.79,868.8,0,488
7/2/2021 16:00,7793,7383,202,1708,106.74,14,62,2.43,868.5,0,419
7/2/2021 17:00,7594,7164,122,1629,121.5075,13.4,64,2,868.3,0,266
7/2/2021 18:00,7272,6848,51,1427,119.405,12.4,71,1.44,867.9,0,124
7/2/2021 19:00,6924,6583,10,1334,113.8525,10.8,78,1.02,867.7,0,32
7/2/2021 20:00,6660,6403,0,1340,106.46,9.7,85,1,868,0,0
7/2/2021 21:00,6167,5889,0,1517,97.5,9.4,87,0.76,868.2,0,0
7/2/2021 22:00,5569,5569,0,1461,91.805,7.8,92,1.2,867.5,0,0
7/2/2021 23:00,5259,5284,0,1445,86.31,7.8,92,0.89,867.6,0,0
7/3/2021 0:00,5104,5144,0,1434,84.1675,7.5,93,0.61,867.4,0,0
7/3/2021 1:00,4908,4986,0,1260,81.375,7.8,92,0.72,867.4,0,0
7/3/2021 2:00,4889,4927,0,1099,79.2975,7.5,92,0.72,866.8,0,0
7/3/2021 3:00,5042,5072,14,990,79.055,6.6,92,1,866.5,0,0
7/3/2021 4:00,5438,5454,36,852,82.3325,7.5,90,0.57,866.9,0,13
7/3/2021 5:00,5890,5892,102,798,86.975,9.4,89,0.22,867.9,0,101
7/3/2021 6:00,6316,6327,207,821,88.595,11.3,77,0.2,868.7,0,250
7/3/2021 7:00,6566,6582,323,669,85.1575,13,68,0.76,869,0,432
7/3/2021 8:00,6693,6701,411,523,78.2875,14.9,58,1.68,869.2,0,614
7/3/2021 9:00,6805,6800,463,558,73.74,16.8,50,2.15,869.4,0,696
7/3/2021 10:00,6686,6592,494,449,71.355,18.3,43,1.92,869.4,0,770
7/3/2021 11:00,6502,6370,508,386,71.12,19.6,39,1.8,869.2,0,890
7/3/2021 12:00,6360,6236,499,390,70,20.1,35,2.22,868.6,0,912
7/3/2021 13:00,6328,6210,457,430,70.0075,20.4,36,2.93,868.2,0,853
7/3/2021 14:00,6363,6161,387,514,74.125,19.5,45,2.92,867.9,0,791
7/3/2021 15:00,6467,6260,290,506,80.595,18.7,49,2.45,867.5,0,632
7/3/2021 16:00,6394,6189,173,396,94.055,18.2,50,2.3,867.1,0,414
7/3/2021 17:00,6301,6097,77,281,101.1625,17.1,57,2.14,867,0,282
7/3/2021 18:00,6189,5997,26,203,103.745,15.6,68,1.04,866.7,0,115
7/3/2021 19:00,6014,5932,0,111,100.95,14.1,73,1.34,866.1,0,28
7/3/2021 20:00,5901,5847,0,49,98.4975,14.3,67,0.41,866.7,0,0
7/3/2021 21:00,5467,5356,0,50,91.6775,12.3,82,0.42,865.8,0,0
7/3/2021 22:00,5080,5093,0,34,84.3925,13.2,73,0.61,866.2,0,0
7/3/2021 23:00,4833,4786,0,10,79.1825,11.9,82,0.1,865.7,0,0
7/4/2021 0:00,4657,4691,0,5,76.9875,12.2,83,0.5,866.1,0,0
7/4/2021 1:00,4471,4560,0,19,74.9225,11.2,100,0.5,865.4,1.5,0
7/4/2021 2:00,4483,4516,0,29,72.515,10.3,100,0.92,864.7,0.5,0
7/4/2021 3:00,4532,4519,14,38,70.7275,11.5,89,0.32,865.1,0.1,0
7/4/2021 4:00,4728,4742,33,57,72.45,11.5,89,0.22,865.2,0,6
7/4/2021 5:00,5016,5119,89,54,73.29,11.5,97,0.2,865.2,0,66
7/4/2021 6:00,5430,5542,173,55,72.915,12.5,94,0.4,865.7,0,195
7/4/2021 7:00,5736,5877,267,49,71.5075,12.7,89,0.58,865.5,0,146
7/4/2021 8:00,6023,6113,350,28,70.655,13.1,88,0.98,865.2,0,163
7/4/2021 9:00,6175,6372,410,29,73.12,15.1,76,0.9,865.1,0,393
7/4/2021 10:00,5987,6256,457,42,72.73,18,60,1.28,865.6,0,760
7/4/2021 11:00,5775,6164,485,43,70.0075,19,55,0.94,865.1,0,807
7/4/2021 12:00,5634,5996,479,50,65.28,18.6,50,0.54,864.6,0,718
7/4/2021 13:00,5597,5858,437,51,68.535,17.5,77,0.6,863.7,1.4,479
7/4/2021 14:00,5681,5792,370,73,76.9675,17,83,1.12,863.3,2.1,431
7/4/2021 15:00,5828,5900,277,78,82.995,16.2,76,2.1,862.8,0.7,278
7/4/2021 16:00,6044,6072,165,87,91.7125,14.7,85,1.12,862.3,0.2,141
7/4/2021 17:00,6135,6092,73,172,97.7725,13.3,98,0.54,862,0.9,67
7/4/2021 18:00,6093,6004,24,164,100.76,12.8,100,0.71,862.2,1.5,33
7/4/2021 19:00,5968,5943,0,125,105.125,11.8,100,0.67,862.2,2.9,4
7/4/2021 20:00,5926,6008,0,65,98.0275,11.6,100,1.02,862.8,2.9,0
7/4/2021 21:00,5499,5619,0,29,91.915,11.4,100,0.5,863.1,3.2,0
7/4/2021 22:00,5809,5409,0,4,80.7025,10.9,100,1.65,863.3,4,0
7/4/2021 23:00,5529,5131,0,27,75.8,10.3,99,1.82,863.4,3.5,0
7/5/2021 0:00,5444,5073,0,69,74.42,9.5,90,2.25,863.9,1.6,0
7/5/2021 1:00,5323,4982,0,367,72.3175,8.9,99,1.24,863.5,1.1,0
7/5/2021 2:00,5438,5170,0,1036,74.3225,8.6,100,0.98,863.6,0.6,0
7/5/2021 3:00,5930,5772,12,1274,78.2975,9,99,0.98,863.9,0.2,0
7/5/2021 4:00,6971,6870,24,1256,99.4175,9.3,99,0.81,864.1,0.2,2
7/5/2021 5:00,7740,7691,56,1114,106.015,9.6,94,0.6,864.4,0,34
7/5/2021 6:00,8131,8094,120,1290,114.02,10.3,94,0.81,864.9,0,122
7/5/2021 7:00,8199,8250,209,1409,104.94,11.5,81,1.4,865.8,0.1,277
7/5/2021 8:00,8296,8326,302,1227,101.04,12.7,74,1.1,866.1,0.1,403
7/5/2021 9:00,8384,8502,371,791,99.945,13.8,69,1.3,866.2,0,463
7/5/2021 10:00,8208,8372,400,669,98.31,15.5,60,1.08,866.6,0,567
7/5/2021 11:00,8156,8264,411,524,94.935,16.8,53,1.28,866.7,0,605
7/5/2021 12:00,8091,8130,400,311,91.1275,18.6,49,2.12,866.4,0,606
7/5/2021 13:00,8045,8048,370,183,89.765,19,47,1.91,866.1,0,651
7/5/2021 14:00,7977,7996,326,130,90.6575,19.4,46,2.14,866.2,0,692
7/5/2021 15:00,7998,7937,253,107,97.69,17.8,52,2.91,865.9,0,341
7/5/2021 16:00,7982,7850,154,79,100.31,16.9,59,1.9,866,0,224
7/5/2021 17:00,7786,7639,70,62,111.4175,15.6,69,1.1,865.8,0,60
7/5/2021 18:00,7473,7382,24,53,116.94,14.9,75,0.94,866,0,54
7/5/2021 19:00,7119,7108,0,73,106.185,14.5,71,0.98,866.4,0,28
7/5/2021 20:00,6792,6842,0,51,103.665,12.3,85,0.36,865.9,0,0
7/5/2021 21:00,6260,6212,0,19,97.9975,12.2,84,0.71,865.8,0,0
7/5/2021 22:00,5398,5869,0,13,88.675,11.6,88,0.85,865.5,0,0
7/5/2021 23:00,5137,5546,0,23,80.7025,10.9,90,1.2,864.9,0,0
7/6/2021 0:00,5037,5415,0,18,75.9975,9.5,97,1.77,864.1,0,0
7/6/2021 1:00,4936,5338,0,20,73.1625,8.7,98,1.36,864,0,0
7/6/2021 2:00,5079,5414,0,7,72.3375,7.7,98,1.14,863.3,0,0
7/6/2021 3:00,5622,5966,13,4,73.92,6.9,99,1.28,862.8,0,0
7/6/2021 4:00,6747,7001,36,4,86.9975,7.2,96,1.63,862.7,0,13
7/6/2021 5:00,7587,7726,99,4,95.785,11.5,83,1.58,864.7,0,118
7/6/2021 6:00,8033,8074,199,8,93.395,15.3,73,0.81,866.5,0,280
7/6/2021 7:00,8157,8234,302,78,86.215,18.1,64,0.7,867.1,0,455
7/6/2021 8:00,8309,8399,386,309,81.11,20.7,55,0.73,867.4,0,618
7/6/2021 9:00,8471,8530,444,538,80.415,22.8,47,0.73,867.3,0,757
7/6/2021 10:00,8278,8372,477,672,82.8625,24.6,41,0.45,867.6,0,858
7/6/2021 11:00,8169,8364,486,710,78.97,25.6,36,1.3,867.4,0,915
7/6/2021 12:00,8059,8258,468,767,79.86,26.7,30,0.6,867.2,0,923
7/6/2021 13:00,7975,8208,423,959,80.15,27,34,1.58,867,0,830
7/6/2021 14:00,7887,8186,359,1059,77.3975,26.5,36,2.3,867.2,0,733
7/6/2021 15:00,7872,8166,270,1108,80.72,25.2,42,2.51,866.6,0,484
7/6/2021 16:00,7810,8111,161,1111,87.885,24.4,48,2.1,866.2,0,454
7/6/2021 17:00,7588,7958,71,1075,97.165,23.4,56,1.34,866.1,0,294
7/6/2021 18:00,7214,7639,25,1139,99.9275,21.3,66,1.04,865.7,0,146
7/6/2021 19:00,6864,7419,0,1344,95.9975,20.3,63,0.86,865.9,0,36
7/6/2021 20:00,6560,7142,0,1416,96.3875,16.6,81,0.28,865.2,0,0
7/6/2021 21:00,6048,6538,0,1468,85.6825,15.3,83,1.2,864.6,0,0
7/6/2021 22:00,5830,6151,0,1412,85.31,13.6,89,1.7,864,0,0
7/6/2021 23:00,5545,5794,0,1339,79.7875,13,90,1.7,864.2,0,0
7/7/2021 0:00,5436,5649,0,1333,75.8,14,91,2.21,866.4,0,0
7/7/2021 1:00,5316,5552,0,1182,75.425,13.4,96,1.3,866.9,0.1,0
7/7/2021 2:00,5416,5633,0,639,76.3225,13.4,94,0.81,866.7,0.2,0
7/7/2021 3:00,5926,6136,12,346,80.755,13.1,96,0.42,866.3,0,0
7/7/2021 4:00,6984,7206,34,209,95.0025,12.8,96,0.58,866.4,0,8
7/7/2021 5:00,7749,8034,91,204,110.9225,13.5,92,0.78,867.1,0,62
7/7/2021 6:00,8109,8562,184,294,112.5525,14.3,88,1.43,867.6,0,137
7/7/2021 7:00,8168,8704,284,281,109.235,15.5,81,1.92,868.2,0,286
7/7/2021 8:00,8246,8825,369,258,103.9825,16,76,2.5,868.5,0,297
7/7/2021 9:00,8350,9044,427,258,103.3225,17.9,69,2.98,869,0,589
7/7/2021 10:00,8169,8848,456,327,100.005,19.2,65,3.31,869.5,0,762
7/7/2021 11:00,8096,8755,465,307,100,19.8,64,2.79,869.7,0,754
7/7/2021 12:00,7993,8570,446,334,100,19.4,66,3.42,869.6,0,574
7/7/2021 13:00,7984,8402,400,437,100.0025,19.4,69,2.94,869.8,0,610
7/7/2021 14:00,7980,8292,340,407,100.795,19,71,3.24,870.1,0.1,520
7/7/2021 15:00,8016,8270,256,493,103.98,18.3,75,2.84,870.1,0.1,430
7/7/2021 16:00,8010,8222,153,503,106.7725,18.2,76,2.53,869.9,0,362
7/7/2021 17:00,7831,7997,68,500,119.61,17.6,78,2.44,869.8,0,262
7/7/2021 18:00,7537,7722,23,543,124.58,16.3,84,2.02,869.7,0,136
7/7/2021 19:00,7199,7407,0,633,110.5225,14.5,91,1.35,869.7,0,34
7/7/2021 20:00,6875,7168,0,661,105.93,13.1,96,1.22,869.7,0,0
7/7/2021 21:00,6319,6578,0,689,100.475,13.3,95,0.41,870,0,0
7/7/2021 22:00,5901,6156,0,742,91.6625,12.2,97,0.36,869.5,0,0
7/7/2021 23:00,5635,5822,0,786,86.085,12.1,94,0.71,869.1,0,0
7/8/2021 0:00,5515,5708,0,809,84.035,11.9,95,0.98,870.2,0,0
7/8/2021 1:00,5398,5587,0,795,82.2,13,91,1.49,869.9,0.1,0
7/8/2021 2:00,5491,5658,0,734,82.385,12.3,93,1.84,868.8,0,0
7/8/2021 3:00,5987,6158,12,682,84.6625,11.4,93,2.12,868.1,0,0
7/8/2021 4:00,6989,7205,30,381,102.7275,11.4,92,2.48,868.2,0,12
7/8/2021 5:00,7745,8002,78,155,117.465,14,85,2.36,869.4,0,108
7/8/2021 6:00,8143,8445,163,43,122.545,17.1,76,1.88,870.7,0,258
7/8/2021 7:00,8268,8690,248,10,115.23,19.9,65,1.21,871.2,0,424
7/8/2021 8:00,8403,8931,323,4,116.8225,22.4,52,1.61,871.5,0,590
7/8/2021 9:00,8488,9069,378,22,115.2575,23.8,42,3.51,871.6,0,697
7/8/2021 10:00,8270,8945,400,179,107.3475,24.6,40,3.01,871.5,0,715
7/8/2021 11:00,8170,8952,397,588,106.625,24.3,39,3.2,871.4,0,720
7/8/2021 12:00,8061,8854,371,1237,109.8325,24.2,41,2.82,871.7,0.1,705
7/8/2021 13:00,8021,8820,318,1676,109.665,22.5,46,2.55,870,0,294
7/8/2021 14:00,7978,8735,263,1723,108,24.2,40,2.62,870.5,0,625
7/8/2021 15:00,7987,8662,201,1465,112.585,24.3,38,1.73,870.6,0,567
7/8/2021 16:00,7955,8470,119,1257,123.575,19,68,3.7,870.4,0,371
7/8/2021 17:00,7764,8208,50,1384,132.5275,15.5,85,2.47,870.4,0.4,186
7/8/2021 18:00,7460,7806,20,1209,131.5625,13.9,95,1.36,870,1.5,36
7/8/2021 19:00,7113,7417,0,931,118,13.4,96,1.58,869.2,0.1,16
7/8/2021 20:00,6794,7119,0,978,106.025,12.8,100,0.98,868.2,0.5,0
7/8/2021 21:00,6269,6451,0,909,99.4875,12.7,100,1.13,867.2,0.4,0
7/8/2021 22:00,5847,6086,0,454,86.2625,12,100,0.63,866.9,0.1,0
7/8/2021 23:00,5583,5781,0,203,79.3525,11.7,100,1.25,867.8,0,0
7/9/2021 0:00,5467,5658,0,205,77.6925,10.7,93,1.73,869,0.2,0
7/9/2021 1:00,5350,5536,0,1409,77.8,10.3,95,1.12,867.3,0.2,0
7/9/2021 2:00,5453,5598,0,1044,77.9,9.8,97,0.92,867.7,0,0
7/9/2021 3:00,5960,6018,11,746,79.7725,8,96,1,866.6,0.1,0
7/9/2021 4:00,6963,7050,26,740,92.635,8.9,96,0.82,866.9,0,10
7/9/2021 5:00,7657,7846,55,531,105.52,9.9,93,0.92,868,0,97
7/9/2021 6:00,7990,8308,110,773,107.53,10.4,89,1.3,869,0.1,212
7/9/2021 7:00,8058,8464,182,1044,104.93,11.1,81,1.68,869.7,0.1,245
7/9/2021 8:00,8176,8634,255,1417,101.2375,12.2,75,2.22,870.2,0.1,391
7/9/2021 9:00,8255,8698,312,1687,98.735,13.5,67,2.6,870.9,0.2,530
7/9/2021 10:00,8070,8388,345,1819,96.6175,13.9,61,2.73,871.3,0,402
7/9/2021 11:00,7924,8097,366,1768,87.7775,15.4,53,3.72,871.5,0,539
7/9/2021 12:00,7758,7906,361,1911,84.985,15.7,50,3.13,871.3,0,775
7/9/2021 13:00,7687,7663,339,1622,84.06,16.3,52,3.18,871.8,0,704
7/9/2021 14:00,7650,7576,308,1844,86.45,15.8,55,2.64,871.7,0,570
7/9/2021 15:00,7680,7508,244,2036,93.3425,16.2,53,2.52,871.7,0,574
7/9/2021 16:00,7640,7382,150,1913,97.69,15.9,55,1.98,871.5,0,414
7/9/2021 17:00,7432,7161,70,1381,102.0025,15.1,61,1.62,871.4,0,238
7/9/2021 18:00,7105,6848,23,1178,102.125,13.7,75,1.2,871.1,0,155
7/9/2021 19:00,6746,6598,0,1518,99.9775,11.5,83,1.08,870.6,0,37
7/9/2021 20:00,6495,6428,0,1705,98.3425,10.3,86,1.17,870.8,0,0
7/9/2021 21:00,5988,5926,0,1391,91.475,9.7,87,0.54,870.8,0,0
7/9/2021 22:00,5591,5602,0,1080,84.055,9.5,87,0.5,870.7,0,0
7/9/2021 23:00,5283,5279,0,1055,77.3375,8.7,88,0.45,870.5,0,0
7/10/2021 0:00,5142,5150,0,1085,74.465,7.2,88,0.94,869.8,0,0
7/10/2021 1:00,4960,5010,0,1017,72.53,8.4,84,0.72,870,0,0
7/10/2021 2:00,4949,4964,0,886,70.0775,7.8,87,0.5,869.3,0,0
7/10/2021 3:00,5093,5130,12,831,71.5725,7.7,85,0.71,869,0,0
7/10/2021 4:00,5486,5468,36,555,76.2075,7.9,84,1,868.8,0,10
7/10/2021 5:00,5918,5906,103,553,82.3175,9.8,81,0.95,869.6,0,104
7/10/2021 6:00,6339,6287,212,744,85.105,12.3,68,0.67,870.5,0,256
7/10/2021 7:00,6553,6556,329,568,82.0125,14.5,60,1.2,871.1,0,433
7/10/2021 8:00,6651,6646,425,465,78.64,16.7,55,1.51,871.3,0,584
7/10/2021 9:00,6750,6757,488,302,73.9975,18.9,49,1.55,871.1,0,727
7/10/2021 10:00,6530,6523,523,173,69.2775,20.4,45,1.21,870.7,0,777
7/10/2021 11:00,6359,6323,536,101,67.0325,21.3,43,0.3,870.4,0,749
7/10/2021 12:00,6215,6190,521,63,67.87,21.5,39,0.78,869.9,0,661
7/10/2021 13:00,6082,6141,469,52,69.8475,22.4,37,1.27,869.6,0,654
7/10/2021 14:00,6106,6163,398,56,72.7,22.1,38,1.44,869,0,459
7/10/2021 15:00,6273,6275,296,79,79.5675,21.8,41,1.5,868.4,0,307
7/10/2021 16:00,6303,6263,174,97,90.1175,21.9,41,1.49,868,0,394
7/10/2021 17:00,6254,6219,76,134,100.0175,19.8,59,0.73,867.6,0,210
7/10/2021 18:00,6129,6094,23,280,100.53,18.4,62,0.5,867.7,0,114
7/10/2021 19:00,5959,5984,0,315,100.375,15.5,80,0.99,866.7,0,26
7/10/2021 20:00,5847,5927,0,278,98.7225,14.8,75,1.41,866.9,0,0
7/10/2021 21:00,5449,5454,0,231,91.1225,13.8,75,1.92,866.5,0,0
7/10/2021 22:00,5093,5174,0,189,82.095,12.9,77,2.14,866.2,0,0
7/10/2021 23:00,4794,4824,0,199,75.27,12.8,78,2,866.1,0,0
7/11/2021 0:00,4674,4734,0,229,73.2775,12.8,77,1.35,865.5,0,0
7/11/2021 1:00,4501,4595,0,259,71.7725,12.9,76,1.5,865.3,0,0
7/11/2021 2:00,4466,4553,0,264,71.26,12,81,1.03,865.3,0,0
7/11/2021 3:00,4488,4593,12,286,72.4,12.3,82,0.5,866.4,1.5,0
7/11/2021 4:00,4705,4808,29,281,72.515,11.1,99,1,866.4,0.9,4
7/11/2021 5:00,5054,5122,70,160,74.295,11.2,100,2.4,867.2,2.6,27
7/11/2021 6:00,5449,5561,126,146,74.41,10.5,100,0.41,867.9,4.3,34
7/11/2021 7:00,5768,5966,181,107,75.0775,10.8,99,0.6,868.2,1.1,83
7/11/2021 8:00,6033,6220,240,243,73.07,11.2,91,0.72,868.4,0.4,207
7/11/2021 9:00,6197,6508,284,161,72.06,11.9,87,1.17,868.8,0.4,315
7/11/2021 10:00,6001,6323,337,129,74.1975,12.1,86,1.03,869,0.3,246
7/11/2021 11:00,5861,6087,386,188,67.1825,12.3,84,1.08,868.8,0.2,241
7/11/2021 12:00,5720,5866,403,291,62.6,10.4,93,0.78,868.6,0.2,481
7/11/2021 13:00,5694,5791,367,146,67.8,10.6,92,0.45,868.8,0.4,148
7/11/2021 14:00,5776,5809,295,122,68.6,10.8,93,0.1,868.5,0.1,165
7/11/2021 15:00,5913,5942,210,121,76.2975,11.2,88,0.36,868.5,0.1,205
7/11/2021 16:00,6090,6007,120,140,82.925,11.1,86,0.67,868.1,0,124
7/11/2021 17:00,6141,5990,55,228,94.75,11.5,85,0.71,867.9,0,176
7/11/2021 18:00,6092,6004,21,566,102.5825,11,91,0.7,867.5,0,135
7/11/2021 19:00,6013,5950,0,928,102.7,8.9,95,1.14,866.4,0,33
7/11/2021 20:00,5956,5997,0,1150,100.31,8.4,94,0.78,866.5,0,0
7/11/2021 21:00,5545,5704,0,1345,90.5,8.3,92,0.71,866.3,0,0
7/11/2021 22:00,5777,5417,0,685,80.075,7.5,92,0.57,865.9,0,0
7/11/2021 23:00,5506,5096,0,462,74.9575,6.6,95,0.92,865.1,0,0
7/12/2021 0:00,5390,5005,0,315,72.715,5.5,97,1.35,864.4,0,0
7/12/2021 1:00,5266,4920,0,246,71.7075,5.6,97,1.27,864.1,0,0
7/12/2021 2:00,5373,5063,0,187,71.9825,5.1,98,1.13,863.5,0,0
7/12/2021 3:00,5889,5627,11,74,77,4.8,97,1.35,863,0,0
7/12/2021 4:00,6923,6674,29,37,89.525,5.4,96,1.63,863,0,10
7/12/2021 5:00,7705,7499,74,13,103.975,9.3,86,1.28,864.8,0,110
7/12/2021 6:00,8116,7942,160,5,102.1875,12.8,76,0.42,866.2,0,272
7/12/2021 7:00,8227,8060,255,4,99.0625,15.7,67,0.32,866.7,0,445
7/12/2021 8:00,8354,8151,340,4,95.1425,18.4,58,0.54,866.9,0,611
7/12/2021 9:00,8474,8281,405,21,93.26,20.6,47,1.42,867.2,0,754
7/12/2021 10:00,8278,8107,443,78,90.0925,22.2,34,1.77,867.4,0,859
7/12/2021 11:00,8192,8106,459,173,87.7875,23.6,29,2.12,867.3,0,921
7/12/2021 12:00,8089,8004,445,265,84,24.1,36,2.06,867,0,930
7/12/2021 13:00,8038,7963,405,338,88.515,24.8,37,2.01,866.8,0,854
